"","playerID","yearID","stint","teamID","lgID","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP"
"5319","evansjo01",1917,1,"CLE","AL",132,385,36,73,4,5,2,33,12,NA,42,44,NA,1,32,NA,NA
"5320","grimbo01",1960,2,"CIN","NL",26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5321","malonle01",1915,1,"PHA","AL",76,201,17,41,4,4,1,17,7,1,21,40,NA,1,4,NA,NA
"5322","puttmam01",1904,1,"NYA","AL",9,18,0,5,1,1,0,1,0,NA,1,NA,NA,0,0,NA,NA
"5323","poledi01",1976,1,"BOS","AL",31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5324","valdeis01",2000,2,"LAN","NL",9,11,1,1,0,0,1,1,0,0,0,7,0,0,2,0,0
"5325","dobsojo01",1941,1,"BOS","AL",27,47,3,7,0,0,1,6,0,0,4,14,NA,0,3,NA,2
"5326","peveyma01",1989,1,"MON","NL",13,41,2,9,1,1,0,3,0,0,0,8,0,0,1,0,1
"5327","jackstr01",1926,1,"NY1","NL",111,385,64,126,24,8,8,51,2,NA,20,26,NA,1,14,NA,NA
"5328","lajoina01",1897,1,"PHI","NL",127,545,107,197,40,23,9,127,20,NA,15,NA,NA,12,5,NA,NA
"5329","perduhu01",1914,1,"BSN","NL",9,14,2,1,0,1,0,2,0,NA,1,5,NA,0,1,NA,NA
"5330","noonape01",1906,2,"SLN","NL",44,125,8,21,1,3,1,9,1,NA,11,NA,NA,0,6,NA,NA
"5331","martied01",1987,1,"SEA","AL",13,43,6,16,5,2,0,5,0,0,2,5,0,1,0,0,0
"5332","zearfda01",1896,1,"NY1","NL",19,60,5,13,1,1,0,6,2,NA,5,5,NA,1,0,NA,NA
"5333","cerutjo01",1989,1,"TOR","AL",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5334","kosloke01",1996,1,"ML4","AL",25,42,5,9,3,2,0,6,0,0,4,12,1,1,0,0,1
"5335","stairma01",2005,1,"KCA","AL",127,396,55,109,26,1,13,66,1,2,60,69,4,5,0,5,9
"5336","heathcl01",1929,1,"CHN","NL",82,224,45,70,17,0,2,31,9,NA,25,17,NA,1,7,NA,NA
"5337","richago01",1965,1,"NYN","NL",35,7,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0
"5338","rodrist02",2015,1,"LAN","NL",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5339","mcmilto01",1908,1,"BRO","NL",43,147,9,35,3,0,0,3,5,NA,9,NA,NA,3,5,NA,NA
"5340","allismi01",1913,1,"CHN","NL",2,6,1,2,0,0,0,0,1,NA,0,1,NA,0,0,NA,NA
"5341","gallemi01",1991,1,"OAK","AL",159,482,67,119,15,4,12,49,6,9,67,84,3,5,10,3,8
"5342","jorgear01",1938,1,"NYA","AL",9,17,3,4,2,0,0,2,0,0,3,3,NA,0,1,NA,NA
"5343","donahji02",1907,1,"CHA","AL",157,609,75,158,16,4,0,68,27,NA,28,NA,NA,3,15,NA,NA
"5344","gwynnto02",2006,1,"MIL","NL",32,77,5,20,2,1,0,4,3,1,2,15,0,0,0,1,2
"5345","haddiha01",1958,1,"CIN","NL",42,61,11,11,4,0,1,1,0,0,8,18,0,0,6,0,0
"5346","liebhgl02",1938,1,"SLA","AL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5347","whiteea01",1925,1,"DET","AL",36,87,7,19,1,0,0,7,1,0,8,11,NA,0,3,NA,NA
"5348","kimby01",2000,1,"ARI","NL",61,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
"5349","schmibo02",1965,1,"NYA","AL",20,40,4,10,1,0,1,3,0,0,3,8,1,0,2,0,0
"5350","ryanbr01",2010,1,"SLN","NL",139,439,50,98,19,3,2,36,11,4,33,60,5,2,9,3,6
"5351","jacksda04",2003,1,"BOS","AL",109,161,34,42,7,0,1,13,16,8,8,28,0,0,2,1,4
"5352","snyderu01",1969,1,"CLE","AL",122,266,26,66,10,0,2,24,3,2,25,33,3,0,1,1,6
"5353","connebi01",1945,1,"PHA","AL",2,1,0,0,0,0,0,0,0,0,0,0,NA,1,0,NA,0
"5354","johnswa01",1907,1,"WS1","AL",14,36,3,4,0,1,0,1,0,NA,1,NA,NA,0,0,NA,NA
"5355","orourti01",1890,1,"SR2","AA",87,332,48,94,13,6,1,46,22,NA,36,NA,NA,4,NA,NA,NA
"5356","schroal01",1960,1,"CHN","NL",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5357","knudsma01",1989,1,"ML4","AL",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5358","queenme02",1971,1,"CAL","AL",45,8,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
"5359","stewatu01",1913,1,"CHN","NL",9,8,1,1,1,0,0,2,1,NA,2,5,NA,0,0,NA,NA
"5360","heberwa01",1933,1,"SLA","AL",33,23,3,9,2,1,0,3,0,0,1,2,NA,0,4,NA,NA
"5361","brainda01",1905,1,"SLN","NL",44,158,11,36,4,5,1,17,4,NA,8,NA,NA,1,2,NA,NA
"5362","mossle01",1953,1,"SLA","AL",78,239,21,66,14,1,2,28,0,1,18,31,NA,1,1,NA,10
"5363","redfepe01",1977,1,"MIN","AL",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5364","lopezjo01",2004,1,"SEA","AL",57,207,28,48,13,0,5,22,0,1,8,31,0,1,1,1,1
"5365","mclaupa01",1937,1,"DET","AL",11,10,0,1,0,0,0,0,0,0,1,2,NA,0,0,NA,NA
"5366","llewecl01",1922,1,"NYA","AL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5367","redmama01",2008,1,"COL","NL",10,12,0,0,0,0,0,0,0,0,0,6,0,0,3,0,1
"5368","callani01",1894,1,"PHI","NL",9,21,4,5,0,0,0,0,0,NA,0,7,NA,0,NA,NA,NA
"5369","moneljo01",2013,1,"SFN","NL",8,8,2,1,0,0,0,1,0,0,0,3,0,1,0,0,0
"5370","blairpa01",1964,1,"BAL","AL",8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"5371","sippto01",2009,1,"CLE","AL",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5372","schoere01",1956,2,"NY1","NL",92,334,39,99,12,3,2,14,1,2,28,10,1,2,2,2,11
"5373","daubabr01",2003,1,"CHA","AL",95,183,26,42,11,0,6,21,1,0,34,54,1,1,0,1,3
"5374","ripkebi01",1990,1,"BAL","AL",129,406,48,118,28,1,3,38,5,2,28,43,2,4,17,1,7
"5375","johnslo01",1967,1,"LAN","NL",104,330,39,89,14,1,11,41,4,3,24,52,5,7,7,3,9
"5376","bannial01",1980,2,"CLE","AL",81,262,41,86,17,4,1,32,9,2,28,25,1,0,3,4,6
"5377","richapa01",1946,1,"DET","AL",57,139,13,28,5,2,0,11,2,0,23,18,NA,0,5,NA,7
"5378","woodbl01",2014,1,"CLE","AL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5379","frobedo01",1983,1,"PIT","NL",32,60,10,17,4,1,3,11,1,1,4,17,0,0,0,0,2
"5380","macfami01",1998,2,"OAK","AL",78,207,28,52,12,0,7,34,1,0,12,34,0,4,1,3,3
"5381","sheetla01",1985,1,"BAL","AL",113,328,43,86,8,0,17,50,0,1,28,52,2,2,1,1,15
"5382","dykesji01",1926,1,"PHA","AL",124,429,54,123,32,5,1,44,6,2,49,34,NA,8,13,NA,NA
"5383","perrybo02",1963,1,"LAA","AL",61,166,16,42,9,0,3,14,1,1,9,31,2,3,1,2,4
"5384","hernafe02",2012,1,"SEA","AL",33,3,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0
"5385","niehobe01",1918,2,"NY1","NL",7,23,3,6,0,0,0,1,0,NA,0,4,NA,0,0,NA,NA
"5386","bancrda01",1918,1,"PHI","NL",125,499,69,132,19,4,0,26,11,NA,54,36,NA,1,7,NA,NA
"5387","palmelo01",1969,1,"PHI","NL",26,22,2,3,0,0,1,1,0,0,1,10,0,0,2,0,0
"5388","gibsono01",1904,1,"BOS","AL",33,92,5,6,0,0,0,2,0,NA,11,NA,NA,0,5,NA,NA
"5389","larsoda01",1977,1,"HOU","NL",33,28,1,6,0,0,0,1,0,0,1,7,0,0,0,0,1
"5390","clossjd01",2006,1,"COL","NL",32,97,10,19,3,1,2,11,0,1,12,23,2,1,1,1,1
"5391","grichbo01",1972,1,"BAL","AL",133,460,66,128,21,3,12,50,13,6,53,96,3,7,3,5,8
"5392","covelst01",1921,1,"CLE","AL",43,116,3,18,5,1,0,16,0,0,4,26,NA,0,11,NA,NA
"5393","smithre06",1978,1,"LAN","NL",128,447,82,132,27,2,29,93,12,5,70,90,8,1,0,13,5
"5394","breamsi01",1989,1,"PIT","NL",19,36,3,8,3,0,0,4,0,4,12,10,0,0,2,0,0
"5395","mooreea01",1910,1,"PHI","NL",46,87,2,20,2,1,0,6,1,NA,6,28,NA,0,8,NA,NA
"5396","hendrge01",1988,1,"CAL","AL",69,127,12,31,1,0,3,19,0,1,7,20,1,1,1,3,2
"5397","sciosmi01",1985,1,"LAN","NL",141,429,47,127,26,3,7,53,3,3,77,21,9,5,11,3,10
"5398","hochelu01",2011,1,"KCA","AL",31,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5399","stearec01",1880,1,"BFN","NL",28,104,8,19,6,1,0,13,NA,NA,3,23,NA,NA,NA,NA,NA
"5400","colemjo05",1970,1,"WS2","AL",39,67,5,8,1,0,0,6,0,0,12,28,0,1,4,0,2
"5401","hamilda01",1976,1,"CHA","AL",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5402","dejeami01",2002,1,"MIL","NL",68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5403","youngru01",1931,1,"SLA","AL",16,34,2,4,0,0,1,2,0,0,2,4,NA,0,0,NA,NA
"5404","brougca01",1885,1,"SL4","AA",4,17,1,1,0,0,0,1,0,NA,0,NA,NA,0,NA,NA,NA
"5405","davisro02",1984,1,"MIN","AL",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5406","stearec01",1885,1,"BL2","AA",67,253,40,47,3,8,1,29,0,NA,38,NA,NA,6,NA,NA,NA
"5407","keppije01",2007,1,"CIN","NL",67,241,39,80,16,2,5,32,2,1,24,12,0,4,6,1,11
"5408","zuverge01",1959,1,"BAL","AL",6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5409","tothpa01",1962,1,"SLN","NL",6,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0
"5410","hoppjo01",1950,2,"NYA","AL",19,27,9,9,2,1,1,8,0,1,8,1,NA,0,0,NA,1
"5411","dempsri01",1982,1,"BAL","AL",125,344,35,88,15,1,5,36,0,3,46,37,1,0,7,5,10
"5412","robinwi01",1893,1,"BLN","NL",95,359,49,120,21,3,3,57,17,NA,26,22,NA,2,NA,NA,NA
"5413","morinmi01",2014,1,"LAA","AL",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5414","staleha01",1894,1,"BSN","NL",28,85,12,20,2,1,2,25,0,NA,13,9,NA,1,NA,NA,NA
"5415","boudrlo01",1942,1,"CLE","AL",147,506,57,143,18,10,2,58,7,16,75,39,NA,4,19,NA,12
"5416","brownbr02",2015,1,"COL","NL",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5417","richacl01",2008,1,"CHA","AL",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5418","johnsda06",2015,1,"SLN","NL",12,19,1,3,0,0,0,2,0,0,2,4,0,0,0,0,1
"5419","simpsha01",1957,1,"KC1","AL",50,179,24,53,9,6,6,24,0,1,12,28,2,0,1,1,8
"5420","pagejo01",1948,1,"NYA","AL",55,24,3,7,1,2,0,2,0,0,3,4,NA,0,1,NA,0
"5421","knoedju01",2005,1,"SFN","NL",8,10,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"5422","whitebu01",1933,1,"SLN","NL",12,7,2,2,0,0,0,1,0,NA,0,1,NA,0,1,NA,1
"5423","gibboja01",2003,1,"BAL","AL",160,625,80,173,39,2,23,100,0,1,49,89,11,3,0,5,12
"5424","candaca01",1988,1,"MON","NL",36,116,9,20,5,1,0,4,1,0,10,11,1,0,2,0,7
"5425","donovpa01",1892,2,"PIT","NL",90,388,77,114,15,3,2,26,40,NA,20,16,NA,3,NA,NA,NA
"5426","kontoge01",2016,1,"SFN","NL",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5427","desiljo01",1993,2,"LAN","NL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5428","martial03",1996,1,"PIT","NL",155,630,101,189,40,1,18,72,38,12,54,116,2,2,1,7,9
"5429","wilsoto02",2004,1,"NYN","NL",4,4,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
"5430","shawbo01",1967,2,"CHN","NL",9,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5431","learyja01",1884,2,"CHU","UA",10,40,0,7,1,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"5432","rogerke01",1999,1,"OAK","AL",19,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"5433","jonesad01",2015,1,"BAL","AL",137,546,74,147,25,3,27,82,3,1,24,102,3,8,0,3,21
"5434","mcguiry01",2001,1,"FLO","NL",48,54,8,10,2,0,1,8,1,0,7,15,0,0,0,2,0
"5435","moorejo01",1934,2,"PHI","NL",116,458,68,157,34,6,11,93,7,NA,40,18,NA,1,4,NA,7
"5436","clayke01",1979,1,"NYA","AL",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5437","dickech01",2008,1,"CIN","NL",31,102,20,31,9,2,6,15,5,3,17,35,0,2,1,0,0
"5438","velezeu01",2011,1,"LAN","NL",34,37,5,0,0,0,0,1,1,0,2,11,0,1,0,0,0
"5439","cabrefe01",2007,1,"CLE","AL",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5440","mcintma01",1910,1,"DET","AL",83,305,40,72,15,5,0,25,4,NA,39,NA,NA,0,3,NA,NA
"5441","kennebi02",1956,1,"CIN","NL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5442","tayloto02",1963,1,"PHI","NL",157,640,102,180,20,10,5,49,23,9,42,99,1,7,7,4,11
"5443","dempsri01",1987,1,"CLE","AL",60,141,16,25,10,0,1,9,0,0,23,29,0,1,4,1,4
"5444","vizcajo01",2006,1,"SFN","NL",64,119,16,25,3,0,1,5,0,2,16,10,3,0,1,0,3
"5445","carribi02",1906,1,"BOS","AL",37,109,5,23,0,0,0,10,3,NA,5,NA,NA,1,3,NA,NA
"5446","warneja01",1925,1,"DET","AL",10,39,7,13,0,0,0,2,0,0,3,6,NA,0,0,NA,NA
"5447","banksbr01",1997,1,"ML4","AL",28,68,9,14,1,0,1,8,0,1,6,17,0,0,0,1,1
"5448","woodwi01",1971,1,"CHA","AL",44,96,1,5,0,0,0,0,1,0,11,57,0,0,17,0,2
"5449","hallto01",1972,1,"CIN","NL",47,30,5,3,0,0,0,0,0,0,2,14,0,0,3,0,0
"5450","sauersc01",1999,1,"PIT","NL",65,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"5451","donovdi01",1960,1,"CHA","AL",33,23,3,3,1,0,0,2,0,0,1,13,0,1,0,0,0
"5452","davisjo02",1984,1,"CHN","NL",150,523,55,134,25,2,19,94,5,6,47,99,15,1,1,7,20
"5453","searsto01",2003,2,"SDN","NL",9,8,2,2,1,0,0,0,0,0,0,3,0,0,0,0,0
"5454","wilkima01",1996,1,"PIT","NL",47,9,1,2,0,0,0,1,0,0,1,6,0,0,0,0,0
"5455","maniocl01",1922,1,"DET","AL",42,69,9,19,4,1,0,12,0,1,4,6,NA,0,3,NA,NA
"5456","harribr01",2006,1,"WAS","NL",17,32,3,8,2,0,0,2,0,0,3,3,0,1,0,0,1
"5457","clackbo01",1876,1,"CN1","NL",32,118,10,19,0,1,0,5,NA,NA,5,12,NA,NA,NA,NA,NA
"5458","greenle01",1964,1,"MIN","AL",26,15,3,0,0,0,0,0,0,1,4,6,0,0,0,0,0
"5459","brandma01",1995,1,"TEX","AL",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5460","lewisda01",2000,1,"BOS","AL",97,270,44,65,12,0,2,17,10,5,22,34,0,3,8,0,2
"5461","youngcy01",1897,1,"CL4","NL",48,153,14,34,4,3,0,19,4,NA,2,NA,NA,1,3,NA,NA
"5462","hintojo01",1901,1,"BSN","NL",4,13,0,1,0,0,0,0,0,NA,2,NA,NA,0,0,NA,NA
"5463","kekicmi01",1973,2,"CLE","AL",19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5464","marquru01",1923,1,"BSN","NL",38,86,4,12,0,0,0,3,0,0,0,17,NA,0,5,NA,NA
"5465","cochrmi01",1937,1,"DET","AL",27,98,27,30,10,1,2,12,0,1,25,4,NA,1,2,NA,NA
"5466","lawsoro01",1938,1,"DET","AL",27,45,1,2,0,0,0,1,0,0,1,9,NA,0,1,NA,NA
"5467","perraro01",1964,1,"LAN","NL",72,19,1,2,0,0,0,0,0,0,1,8,0,0,3,0,0
"5468","radboch01",1880,1,"BFN","NL",6,21,1,3,0,0,0,1,NA,NA,0,1,NA,NA,NA,NA,NA
"5469","luzingr01",1984,1,"CHA","AL",125,412,47,98,13,0,13,58,5,1,56,80,3,3,0,6,11
"5470","youngch04",2007,1,"ARI","NL",148,569,85,135,29,3,32,68,27,6,43,141,1,6,1,5,5
"5471","stewabu01",1953,1,"CHA","AL",53,59,16,16,2,0,2,13,1,0,14,3,NA,0,0,NA,1
"5472","fonsele01",1930,1,"CLE","AL",40,129,20,36,9,2,0,17,1,0,7,7,NA,0,4,NA,NA
"5473","cianfar01",1996,1,"SDN","NL",79,192,21,54,13,3,2,32,1,0,8,56,0,2,0,1,4
"5474","mungere01",1943,1,"SLN","NL",32,28,3,6,2,0,0,3,0,NA,1,5,NA,0,0,NA,1
"5475","benzito01",1992,1,"LAN","NL",121,293,24,70,16,2,4,31,2,4,15,54,1,0,0,5,6
"5476","mathebo01",1883,1,"PH4","AA",45,167,15,31,2,0,0,11,0,NA,5,NA,NA,NA,NA,NA,NA
"5477","tiernmi01",1887,1,"NY1","NL",103,407,82,117,13,12,10,62,28,NA,32,31,NA,3,NA,NA,NA
"5478","obriepe03",1993,1,"SEA","AL",72,210,30,54,7,0,7,27,0,0,26,21,4,0,0,3,8
"5479","leewa01",1903,1,"WS1","AL",75,231,17,48,8,4,0,13,5,NA,18,NA,NA,0,4,NA,NA
"5480","bruskji01",1997,1,"SDN","NL",29,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"5481","whitebu01",1940,1,"NY1","NL",133,568,68,160,9,6,4,36,9,NA,26,17,NA,5,7,NA,16
"5482","stanlmi02",1987,1,"TEX","AL",78,216,34,59,8,1,6,37,3,0,31,48,0,1,1,4,6
"5483","chambjo03",2012,1,"NYA","AL",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5484","littlha01",1877,1,"SL3","NL",3,12,2,2,0,0,0,0,NA,NA,1,6,NA,NA,NA,NA,NA
"5485","fryerer01",2015,1,"MIN","AL",15,22,2,5,2,0,0,2,0,0,5,11,0,0,0,0,0
"5486","livelja01",1911,1,"DET","AL",20,43,6,11,2,1,0,4,0,NA,4,NA,NA,1,0,NA,NA
"5487","myersro01",2004,1,"LAN","NL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5488","roberda07",2004,1,"LAN","NL",68,233,45,59,4,7,2,21,33,1,28,31,0,4,2,3,2
"5489","mccreto01",1901,1,"BRO","NL",91,335,47,97,11,14,3,53,13,NA,32,NA,NA,2,1,NA,NA
"5490","tonkimi01",2013,1,"MIN","AL",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5491","yastrca01",1972,1,"BOS","AL",125,455,70,120,18,2,12,68,5,4,67,44,3,4,0,9,13
"5492","sewelri01",1941,1,"PIT","NL",42,92,12,16,2,0,1,5,0,NA,3,15,NA,0,4,NA,4
"5493","venturo01",2002,1,"NYA","AL",141,465,68,115,17,0,27,93,3,1,90,101,9,2,0,5,14
"5494","niggejo01",1946,2,"BSN","NL",8,18,0,2,0,0,0,0,0,NA,0,6,NA,0,2,NA,1
"5495","alicelu01",1988,1,"SLN","NL",93,297,20,63,10,4,1,24,1,1,25,32,4,2,4,2,12
"5496","bakerfl01",1943,1,"SLA","AL",22,46,5,8,2,0,0,4,0,1,6,4,NA,0,1,NA,1
"5497","quintom01",2005,1,"COL","NL",39,128,16,28,1,1,0,7,2,1,9,15,0,0,6,0,3
"5498","eganto01",1968,1,"CAL","AL",16,43,2,5,1,0,1,4,0,0,2,15,0,0,0,0,3
"5499","parsobi01",1971,1,"ML4","AL",36,72,4,12,3,0,1,8,0,0,8,31,0,0,8,0,1
"5500","jacksge01",1912,1,"BSN","NL",110,397,55,104,13,5,4,48,22,NA,38,72,NA,10,11,NA,NA
"5501","glavito02",1994,1,"ATL","NL",26,56,4,10,1,0,0,3,0,0,5,15,0,0,9,0,0
"5502","egandi01",1914,1,"BRO","NL",106,337,30,76,10,3,1,21,8,NA,22,25,NA,0,17,NA,NA
"5503","keppije01",2009,1,"HOU","NL",107,305,35,78,13,3,7,29,0,2,27,33,3,3,7,2,13
"5504","cuylemi01",1991,1,"DET","AL",154,475,77,122,15,7,3,33,41,10,52,92,0,5,12,2,4
"5505","beltrad01",2013,1,"TEX","AL",161,631,88,199,32,0,30,92,1,0,50,78,12,7,0,2,17
"5506","brocado01",1998,1,"DET","AL",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5507","bearske01",1990,1,"CLE","AL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5508","richwo01",1944,1,"BSN","NL",7,8,1,1,0,0,0,0,0,NA,0,0,NA,0,1,NA,1
"5509","alomaro01",1992,1,"TOR","AL",152,571,105,177,27,8,8,76,49,9,87,52,5,5,6,2,8
"5510","wagnebi02",2010,1,"ATL","NL",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5511","gladdfr01",1967,1,"DET","AL",42,18,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0
"5512","montere01",1938,1,"WS1","AL",5,6,0,3,0,0,0,1,0,0,0,0,NA,0,1,NA,NA
"5513","drewska01",1946,1,"NYA","AL",3,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0
"5514","bellbe01",1941,1,"CLE","AL",48,104,12,20,4,3,0,9,1,2,10,8,NA,1,3,NA,3
"5515","layanti01",1993,1,"SFN","NL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5516","zackege01",1912,1,"SLN","NL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5517","grievbe01",1997,1,"OAK","AL",24,93,12,29,6,0,3,24,0,0,13,25,1,1,1,0,1
"5518","sierrru01",1998,1,"CHA","AL",27,74,7,16,4,1,4,11,2,0,3,11,0,0,0,0,2
"5519","barneje01",1915,1,"BSN","NL",9,17,1,3,1,0,0,0,0,NA,0,0,NA,0,1,NA,NA
"5520","edwarda01",1978,1,"MIN","AL",15,44,7,11,3,0,1,3,1,1,7,13,0,2,0,0,0
"5521","langfri01",1978,1,"OAK","AL",40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5522","witasja01",1999,1,"KCA","AL",32,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"5523","bellja01",1989,1,"PIT","NL",78,271,33,70,13,3,2,27,5,3,19,47,0,1,10,2,9
"5524","wallati01",1989,1,"MON","NL",154,573,76,159,42,0,13,77,3,7,58,81,10,1,0,7,21
"5525","rosebze01",1898,1,"PIT","NL",4,8,0,3,0,0,0,1,0,NA,1,NA,NA,0,0,NA,NA
"5526","mulvejo01",1883,1,"PRO","NL",4,16,1,2,1,0,0,2,NA,NA,0,1,NA,NA,NA,NA,NA
"5527","mcdonte01",1914,2,"BUF","FL",69,250,32,74,13,6,3,32,11,NA,20,26,NA,2,9,NA,NA
"5528","pattebo01",1993,1,"TEX","AL",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5529","milleja01",1922,1,"PIT","NL",3,11,0,1,0,0,0,0,1,0,2,0,NA,0,0,NA,NA
"5530","westbu01",1884,1,"CN2","AA",33,131,20,32,2,8,1,15,0,NA,2,NA,NA,0,NA,NA,NA
"5531","pembeda01",2002,1,"MIL","NL",4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5532","sweench01",1887,1,"CL3","AA",36,133,22,30,4,4,0,19,11,NA,21,NA,NA,0,NA,NA,NA
"5533","herbeer01",1915,1,"SLF","FL",13,18,2,5,1,0,0,1,0,NA,2,0,NA,0,0,NA,NA
"5534","longmto01",1993,1,"PHI","NL",11,13,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0
"5535","shirear01",1930,1,"CHA","AL",37,128,14,33,5,1,1,18,2,0,6,6,NA,0,7,NA,NA
"5536","pelfrmi01",2008,1,"NYN","NL",32,59,4,5,0,0,0,2,0,0,4,18,0,1,8,0,0
"5537","griffth01",1884,1,"MLU","UA",11,41,5,9,2,0,0,NA,0,NA,3,NA,NA,NA,NA,NA,NA
"5538","nenro01",1996,1,"FLO","NL",75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5539","garcefr01",2015,1,"SDN","NL",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5540","graveke01",2014,1,"TOR","AL",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5541","lotzjo01",1916,1,"SLN","NL",12,12,1,4,1,0,0,2,0,NA,0,4,NA,0,0,NA,NA
"5542","gardnla01",1919,1,"CLE","AL",139,524,67,157,29,7,2,79,7,NA,39,29,NA,3,31,NA,NA
"5543","dilonmi01",1977,1,"PIT","NL",29,44,5,6,0,0,0,0,12,0,2,3,0,0,3,0,0
"5544","harrijo05",2011,1,"PIT","NL",65,195,21,53,13,2,1,16,4,1,3,24,0,0,5,1,6
"5545","salmoti01",1994,1,"CAL","AL",100,373,67,107,18,2,23,70,1,3,54,102,2,5,0,3,3
"5546","smithza01",1986,1,"ATL","NL",43,59,2,5,0,0,0,3,0,0,2,19,0,0,9,0,0
"5547","gelnajo01",1970,1,"ML4","AL",53,12,1,1,0,0,0,0,0,0,1,6,0,0,0,0,0
"5548","smithch02",1909,2,"BOS","AL",3,10,1,3,0,0,0,2,0,NA,0,NA,NA,0,0,NA,NA
"5549","simmocu01",1967,2,"CAL","AL",14,9,1,2,1,0,0,1,0,0,0,3,0,0,1,0,0
"5550","coumbfr01",1914,2,"CLE","AL",14,23,1,6,0,1,0,3,1,1,0,6,NA,0,0,NA,NA
"5551","brownma01",1941,2,"BRO","NL",24,8,1,0,0,0,0,0,0,NA,0,3,NA,0,0,NA,0
"5552","mcmanma01",1929,1,"DET","AL",154,599,99,168,32,8,18,90,16,11,60,52,NA,1,12,NA,NA
"5553","falcope01",1976,1,"SLN","NL",32,62,3,8,1,0,0,2,0,0,1,23,0,1,12,0,1
"5554","zimmeje01",1964,1,"MIN","AL",63,120,6,24,3,0,0,12,0,0,10,15,0,3,5,0,6
"5555","elybo01",1902,1,"WS1","AL",105,381,39,100,11,2,1,62,3,NA,21,NA,NA,0,15,NA,NA
"5556","clostal01",1973,1,"ATL","NL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5557","lloydgr01",1999,1,"TOR","AL",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
